story_id,clause_idx,clause_text,mode_label,top_count,Orientation,Action,Evaluation,Not Story,partition,narrators_gender
289,13,You'll find yourself moving around,Evaluation,2,0,1,2,0,train,Male
289,14,", but hopefully, you gravitate towards what you like.",Evaluation,3,0,0,3,0,train,Male
289,15,"And I think, you know, money",Evaluation,2,1,0,2,0,train,Male
289,16,and all that kind of stuff is secondary.,Evaluation,2,1,0,2,0,train,Male
290,0,I love animals.,Evaluation,2,1,0,2,0,train,Male
290,1,"When I was growing up, my mom had a black labrador called Nicky.",Orientation,3,3,0,0,0,train,Male
290,2,"And after Nicky passed away, it was a couple years later that we got a miniature poodle, Bichon, Bichonpoo, I guess, called Mocha.",Orientation,2,2,1,0,0,train,Male
290,3,"So really, from when a young age, up until now, I've always been around animals, and dogs specifically.",Evaluation,2,1,0,2,0,train,Male
290,4,"I was a volunteer here at the City Humane Society for a year and a half, where I pretty much just got to learn what the process is, process of the shelter, kind of what the environment is like.",Orientation,2,2,1,0,0,train,Male
290,5,"And I ended up falling in love with all the people here, and just the whole environment, and the animals.",Evaluation,2,1,0,2,0,train,Male
290,6,I wouldn't have known how much I enjoyed working with the animals until I actually did it.,Evaluation,3,0,0,3,0,train,Male
290,7,"I've went 20 something years not living for myself, really, always kind of feeling that I had to please someone else.",Evaluation,3,0,0,3,0,train,Male
290,8,"At the end of the day, it's gon na be your life",Evaluation,3,0,0,3,0,train,Male
290,9,", and you're gon na be the one that looks back on it.",Evaluation,2,0,1,2,0,train,Male
290,10,Anyone able to look back and say hey,Action,2,0,2,1,0,train,Male
290,11,", I did this, or I was able to make impact in this field or that field.",Evaluation,2,0,1,2,0,train,Male
291,0,I remember when I turned 30,Orientation,2,2,0,1,0,train,Female
291,1,", I was so depressed on that birthday cuz I felt like I had not accomplished what I needed to and what my friends had accomplished.",Evaluation,2,1,0,2,0,train,Female
291,2,I just felt that all the people around me had it so much more together than I did,Evaluation,2,1,0,2,0,train,Female
291,3,", and I should say I started Linda.com when I was 40",Action,2,1,2,0,0,train,Female
291,4,", so I'm gon na turn 60 in January.",Orientation,3,3,0,0,0,train,Female
291,5,And I didn't touch a computer until I was 28 years old.,Orientation,2,2,1,0,0,train,Female
291,6,"So I had a lot of life between when I found my career, my calling.",Orientation,2,2,0,1,0,train,Female
291,7,"And I definitely felt that I wasn't good enough and that I, and I don't know, I think almost",Evaluation,3,0,0,3,0,train,Female
291,8,", that's almost normal.",Evaluation,3,0,0,3,0,train,Female
291,9,You're in the majority of people who don't know what they want and what they like until they experience it.,Evaluation,3,0,0,3,0,train,Female
292,0,I did.,Orientation,1,1,1,0,1,train,Male
292,1,"So I guess where we'd like to start is just kind of, we're like here.",Orientation,2,2,0,1,0,train,Male
292,2,"How you got from our age to where you are now, managing life?",Evaluation,2,1,0,2,0,train,Male
292,3,I spent 17 years at IBM right out of school.,Action,2,1,2,0,0,train,Male
292,4,And I didn't take responsibility or any initiative regarding my career.,Action,2,1,2,0,0,train,Male
292,5,And that was a big mistake.,Evaluation,2,1,0,2,0,train,Male
292,6,"But finally, I got tired of it",Action,2,1,2,0,0,train,Male
292,7,", so I started taking control of my career.",Action,3,0,3,0,0,train,Male
292,8,That really helped,Evaluation,2,1,0,2,0,train,Male
292,9,", I got myself a job at Charles Schwab and got moved out here.",Action,2,1,2,0,0,train,Male
292,10,"But towards the end of my time at Schwab, I started this little hobby, Craigslist.",Action,3,0,3,0,0,train,Male
292,11,"The initial idea was just that I would send friends, maybe 10 or 12, notices about what I thought were cool events.",Orientation,2,2,1,0,0,train,Male
292,12,Then people started making suggestions of new categories like jobs,Action,2,1,2,0,0,train,Male
292,13,and it just keep growing.,Evaluation,1,1,1,1,0,train,Male
292,14,"And by the end of 98, that's when I decided it was time to make it a real company.",Action,2,1,2,0,0,train,Male
293,0,"So when I got to Afghanistan, my skin it just started to react badly to the environment.",Orientation,2,2,1,0,0,train,Female
293,1,I'm talking about crazy environmental aging.,Orientation,3,3,0,0,0,train,Female
293,2,"That's what I call it, environmental aggressors, the pollution, the cigarette smoke, the exhaust fumes.",Orientation,3,3,0,0,0,train,Female
293,3,Products on the market did not work.,Evaluation,1,1,1,1,0,train,Female
293,4,So I started researching.,Action,3,0,3,0,0,train,Female
293,5,I would just get off work,Action,3,0,3,0,0,train,Female
293,6,", and I would go inside the barracks bathroom",Action,2,1,2,0,0,train,Female
293,7,", and I would take like a styrofoam cup",Action,2,1,2,0,0,train,Female
293,8," and I would just mix up some stuff, just testing on my product.",Action,2,1,2,0,0,train,Female
293,9,"Everybody looking at me like, this girl's crazy.",Action,2,0,2,1,0,train,Female
293,10,And so that's when I got into like business plan writing.,Action,2,1,2,0,0,train,Female
293,11,"I got into research, just trying to understand the business world.",Action,2,1,2,0,0,train,Female
293,12,"I started taking online classes, during all my deployments",Action,2,1,2,0,0,train,Female
293,13,", and I ended up getting a degree in Business Administration.",Action,2,1,2,0,0,train,Female
293,14,My skincare line is called biao.,Orientation,2,2,0,1,0,train,Female
293,15,It stands for beautiful inside and out.,Orientation,2,2,0,1,0,train,Female
293,16,It's an acronym.,Orientation,2,2,0,1,0,train,Female
293,17,We're so used to those.,Evaluation,2,1,0,2,0,train,Female
293,18,It's a military service.,Orientation,2,2,0,1,0,train,Female
293,19,And I launched it from behind a computer screen from Afghanistan.,Action,3,0,3,0,0,train,Female
294,0,That sophomore year was that critical year where everything kind of just hit me that you really have to take ownership of this education thing.,Evaluation,2,1,0,2,0,train,Male
294,1,The investment you're making in time and money has a lot of risk or potential to be wasted.,Orientation,2,2,0,1,0,train,Male
294,2,And I didn't have the good fortune of something being maybe given to me on the back end in terms of a family business or something I could fall back on.,Orientation,2,2,1,0,0,train,Male
294,3,I really had to make something happen in school.,Orientation,3,3,0,0,0,train,Male
294,4,"That wasn't maybe very clear to me, that freshman, first part of sophomore year.",Orientation,2,2,0,1,0,train,Male
294,5,But the sophomore year came to a close.,Orientation,2,2,0,1,0,train,Male
294,6,I started to get my act together a little bit and find that direction.,Action,2,1,2,0,0,train,Male
294,7,"Maybe as I said earlier, it's really about being drawn to the next adventure in career or life.",Evaluation,3,0,0,3,0,train,Male
294,8,"Some of the most impactful job changes weren't necessarily going to the next higher level of responsibility, but really more what people might consider lateral moves.",Evaluation,3,0,0,3,0,train,Male
294,9,"Those lateral moves really had an impact on expanding my breadth of experience, my understanding.",Evaluation,2,0,1,2,0,train,Male
294,10,When you're not driven just by the financial rewards,Evaluation,3,0,0,3,0,train,Male
294,11,", but you're driven by the broader set of rewards, how it makes",Evaluation,3,0,0,3,0,train,Male
294,12," you feel inside, how you can impact people around you.",Evaluation,3,0,0,3,0,train,Male
294,13,"I feel those are the things that really start to hit home in terms of making the right choices, at least for me.",Evaluation,2,1,0,2,0,train,Male
294,14,"I think we all have to find that path for ourselves, though.",Evaluation,3,0,0,3,0,train,Male
295,0,"and stuff, it really kind of starts with this ball.",Evaluation,2,1,0,2,0,train,Male
295,1,"'Cause really, when you stop and think about it, where do your dreams, most of the time it starts is when you're playing.",Evaluation,2,0,1,2,0,train,Male
295,2,People actually told me that bouncing this ball,Orientation,2,2,1,0,0,train,Male
295,3,would get me nowhere in life.,Orientation,3,3,0,0,0,train,Male
295,4,And they were the same people that asked me for tickets from the ' 76ers when I was a head trainer for the Sixers before I came here to Nike,Orientation,2,2,1,0,0,train,Male
295,5,", and they're the same ones who ask me for gear from Nike right now.",Orientation,2,2,1,0,0,train,Male
295,6,Same people that told me I would be nothing.,Orientation,2,2,1,0,0,train,Male
295,7,Go down to what is that thing that brings you joy?,Evaluation,3,0,0,3,0,train,Male
295,8,"'Cause that's the simplest form, is a red rubber ball.",Evaluation,2,1,0,2,0,train,Male
295,9,Where is your joy at?,Evaluation,3,0,0,3,0,train,Male
295,10,What really brings you joy?,Evaluation,3,0,0,3,0,train,Male
295,11,And I think a lot of times you go to college and you're not searching for your joy,Evaluation,2,0,1,2,0,train,Male
295,12,", or you're not told that.",Evaluation,2,0,1,2,0,train,Male
295,13,""" Search for a job, search for a career. ''",Action,2,0,2,1,0,train,Male
296,0,I had cancer as a kid,Orientation,3,3,0,0,0,train,Male
296,1,", and so I grew up with that being sort of the centerpiece of my life.",Orientation,2,2,0,1,0,train,Male
296,2,I was told I couldn't do certain things because of that.,Orientation,3,3,0,0,0,train,Male
296,3,"And I certainly felt like it made a pretty big impact on my life, growing up, because it colored everything for me.",Orientation,2,2,0,1,0,train,Male
296,4,"When I got out of the hospital, it colored every single bit of my life because I couldn't get insurance.",Orientation,3,3,0,0,0,train,Male
296,5,They wouldn't let me play sports,Orientation,3,3,0,0,0,train,Male
296,6,", they wouldn't let me in the military.",Orientation,3,3,0,0,0,train,Male
296,7,"So it was, in some ways, it could be a downer.",Evaluation,3,0,0,3,0,train,Male
296,8,"In other ways, I just looked at it like no",Evaluation,3,0,0,3,0,train,Male
296,9,", I will achieve.",Action,2,0,2,1,0,train,Male
296,10,"The thing that I always share with people is think about your own thing, what it is you love and a way to make it into a life, right?",Action,2,0,2,1,0,train,Male
296,11,"A business, I just think there's lots of people who don't ever really achieve",Evaluation,3,0,0,3,0,train,Male
296,12,", they sort of surrender.",Evaluation,2,0,1,2,0,train,Male
296,13,"And I've been at that place too, where you surrender.",Evaluation,2,1,0,2,0,train,Male
296,14,You don't do what you're passionate about.,Evaluation,2,0,1,2,0,train,Male
296,15,And then 20 years from now you're like man,Evaluation,3,0,0,3,0,train,Male
296,16,", I didn't do what I really loved.",Evaluation,3,0,0,3,0,train,Male
296,17,"For me it's always thinking about, how can you do something that you really love doing as a business.",Evaluation,2,0,1,2,0,train,Male
296,18,And so I look at the entrepreneur track as being a really viable one for lots of people.,Evaluation,3,0,0,3,0,train,Male
297,0,I remember growing up in a place that was violent and dangerous,Orientation,1,1,1,1,0,train,Male
297,1,", and I knew that at a very early age.",Evaluation,2,1,0,2,0,train,Male
297,2,"In the early 60s to mid 60s, people began experiment with heroine.",Action,2,1,2,0,0,train,Male
297,3,And I watched our community fall apart.,Action,2,0,2,1,0,train,Male
297,4,But I went to stay with my grandparents who moved out in Long Island.,Action,2,1,2,0,0,train,Male
297,5,I was taken out,Action,2,1,2,0,0,train,Male
297,6,and it was so different than the South Bronx.,Orientation,2,2,0,1,0,train,Male
297,7,"I was able to see a totally different life, totally different lifestyle, a totally different set of beliefs about things.",Action,2,0,2,1,0,train,Male
297,8,And it sort of allowed me to make a choice which way do I wan na live?,Action,2,0,2,1,0,train,Male
297,9,And I chose a different path.,Action,3,0,3,0,0,train,Male
297,10,I really wanted to my community and make a difference,Orientation,2,2,0,1,0,train,Male
297,11,", I wanted to prove that there were answers",Action,2,0,2,1,0,train,Male
297,12,and you could go in and save those folks that people had written off.,Action,2,0,2,1,0,train,Male
297,13,"They had said all these terrible things about them, that they can't do, their names for them and all of that stuff",Evaluation,2,0,1,2,0,train,Male
297,14,", I wanted to eliminate all of that stuff.",Action,2,0,2,1,0,train,Male
297,15,"And, by the way, people know about it now, first ten years I was here, no one knew anything about anything, I was working hard just trying to figure out a way to save my kids.",Orientation,1,1,1,1,0,train,Male
297,16,"Later, I began to wan na save my kids and my community.",Orientation,2,2,1,0,0,train,Male
298,0,I started out,Orientation,2,2,1,0,0,train,Female
298,1,", I played violin since I was five.",Orientation,2,2,1,0,0,train,Female
298,2,I've also always been very good at math,Orientation,2,2,1,0,0,train,Female
298,3,and very like,Evaluation,1,1,0,1,1,train,Female
298,4,", I'm very science-minded.",Orientation,2,2,0,1,0,train,Female
298,5,"So, my entire life there's been this creative side, there's been this sort of science math side.",Orientation,3,3,0,0,0,train,Female
298,6,I went to math camps cuz I'm a nerd,Action,2,1,2,0,0,train,Female
298,7,", but I also went to interlock",Action,2,1,2,0,0,train,Female
298,8,and arts camp,Orientation,2,2,1,0,0,train,Female
298,9,and I did all of that,Action,3,0,3,0,0,train,Female
298,10,and in junior high I actually spent three years at a performing arts school.,Action,2,1,2,0,0,train,Female
298,11,"So I get to the end of college and still was a music and a physics major, and was like okay, well what do you want to be when you grow up?",Evaluation,2,1,0,2,0,train,Female
298,12,And there's that big scary decision of,Evaluation,2,0,1,2,0,train,Female
298,13,", no one tells you at the time that you are not deciding what you are going to be for the rest of your life, forever, ever, and ever, and you can't do anything else ever again.",Evaluation,3,0,0,3,0,train,Female
298,14,"But it feels that way, like this is the last time you get to make this decision.",Evaluation,3,0,0,3,0,train,Female
299,0,Wasn't a good experience.,Evaluation,3,0,0,3,0,train,Male
299,1,Didn't think I was gon na like practicing law and definitely didn't like where I was doing it.,Evaluation,2,1,0,2,0,train,Male
299,2,"And I think like a lot of people who are in their first real job, you get a little freaked out when you're unhappy.",Evaluation,2,1,0,2,0,train,Male
299,3,"Because, "" What kind of risks "" am I taking if I leave this place?",Evaluation,3,0,0,3,0,train,Male
299,4,""" Am I ever gon na get a job again?",Evaluation,2,0,1,2,0,train,Male
299,5,""" What does it say about me as a person that I've made "" the wrong choice here? ''",Evaluation,3,0,0,3,0,train,Male
299,6,It's nonsense.,Evaluation,3,0,0,3,0,train,Male
299,7,You just go on to the next thing,Action,3,0,3,0,0,train,Male
299,8,and you kind of keep going.,Action,3,0,3,0,0,train,Male
299,9,I finally kind of decided to make the jump and went to another firm,Action,2,1,2,0,0,train,Male
299,10,", and it was absolutely night and day difference.",Evaluation,2,1,0,2,0,train,Male
299,11,All the kind of weird directions that my career has taken wasn't the result of plotting it out even at that time.,Orientation,1,1,1,1,0,train,Male
299,12,A lot of it was happenstance.,Evaluation,2,0,1,2,0,train,Male
299,13,"Just, you kind of work hard, keep your eyes open.",Action,2,0,2,1,0,train,Male
300,0,Engineering was exciting to me because it was the creation process of going from an idea to I've made this,Evaluation,3,0,0,3,0,train,Male
300,1,or this is a better was of doing it.,Action,2,0,2,1,0,train,Male
300,2,We opened up the directory of industrial designers.,Action,3,0,3,0,0,train,Male
300,3,"And we just started cold calling down the list to try to get interviews, kind of like you're doing with me today.",Action,3,0,3,0,0,train,Male
300,4,I mean,Not Story,2,0,1,0,2,train,Male
300,5,", we had just graduated from college so",Orientation,2,2,1,0,0,train,Male
300,6,", we didn't really know anything about like their daily work",Orientation,1,1,1,1,0,train,Male
300,7,", so we just asked them to tell us, so what do you do, show us where you work.",Action,3,0,3,0,0,train,Male
300,8,What kind of projects are you working on?,Evaluation,2,0,1,2,0,train,Male
300,9,What are the problems?,Evaluation,2,0,1,2,0,train,Male
300,10,"And one of the patterns was, people had a hard time finding new materials.",Action,2,1,2,0,0,train,Male
300,11,"As in, literally finding suppliers?",Action,2,1,2,0,0,train,Male
300,12,"Finding suppliers, finding how to use it, finding what are the options.",Action,2,1,2,0,0,train,Male
300,13,Like it's a whole can of worms that they just didn't know how to do.,Evaluation,2,1,0,2,0,train,Male
300,14,So why is starting your own company instead of going into - I really wanted to realize my maximum potential,Evaluation,3,0,0,3,0,train,Male
300,15,and I felt if I just took a job somewhere,Evaluation,2,0,1,2,0,train,Male
300,16,", then I wouldn't be able to realize it.",Evaluation,2,0,1,2,0,train,Male
300,17,It would just be whatever they gave you to do.,Evaluation,2,0,1,2,0,train,Male
300,18,"Today, if you want to build something, the barriers to try are very low.",Evaluation,2,1,0,2,0,train,Male
300,19,And it really comes back to effort and desire.,Action,2,0,2,1,0,train,Male
301,0,"We grew up kind of dysfunctional and poor, still a lot of like alcoholism and stuff and a lot of bad stuff in our neighborhood like drug dealing and what have you.",Orientation,3,3,0,0,0,train,Female
301,1,I ended up getting pregnant really young and then getting married right after that.,Orientation,2,2,1,0,0,train,Female
301,2,"So I was 19, 20",Orientation,3,3,0,0,0,train,Female
301,3," but I was like, my god",Evaluation,2,1,0,2,0,train,Female
301,4,", I'm a teen pregnancy just like every other woman in my family.",Evaluation,2,1,0,2,0,train,Female
301,5,I totally saw everybody's face go,Action,2,1,2,0,0,train,Female
301,6,", I knew it was too good to be true and that kinda hurt.",Evaluation,2,1,0,2,0,train,Female
301,7,"It's like, I didn't even feel bad for myself.",Evaluation,2,1,0,2,0,train,Female
301,8,I felt guilty for everyone else.,Evaluation,1,1,1,1,0,train,Female
301,9,"So, I had started writing on the web as a house wife.",Action,2,1,2,0,0,train,Female
301,10,I had my blog,Action,2,1,2,0,0,train,Female
301,11,and then I started getting jobs and then finally someone else online published a book.,Action,2,1,2,0,0,train,Female
301,12,"And I was so jealous that I was like, that's it I'm giving myself a year to write a book and get it published.",Evaluation,2,1,0,2,0,train,Female
301,13,I think there's just this mind set that you're gon na do one thing,Evaluation,3,0,0,3,0,train,Female
301,14,and that's the thing that's going to be your career.,Action,2,0,2,1,0,train,Female
301,15,I don't think you're gon na pick one thing right now.,Evaluation,2,0,1,2,0,train,Female
301,16,And that's what you better get your degree in,Evaluation,2,0,1,2,0,train,Female
301,17,", and that's what you better spend nine hours a day doing",Action,2,0,2,1,0,train,Female
301,18,", or you're gon na fail.",Evaluation,2,0,1,2,0,train,Female
301,19,The only mistake you can make now is to not do anything.,Evaluation,2,0,1,2,0,train,Female
302,0,"to economics degree and everything in between 'cause I was thinking, trying to figure out like you guys, like, "" Here's what I love, "" but what I love won't ever make me money",Evaluation,2,1,0,2,0,train,Male
302,1,", "" so I'm gon na get an economics degree "" and just play guitar when I get home I guess",Action,2,1,2,0,0,train,Male
302,2,. '',Not Story,3,0,0,0,3,train,Male
302,3,"It's a risk, for sure.",Evaluation,2,1,0,2,0,train,Male
302,4,I used to think that the friction was a bad thing.,Evaluation,3,0,0,3,0,train,Male
302,5,"Like, the tension that you feel.",Evaluation,3,0,0,3,0,train,Male
302,6,You know,Not Story,2,0,1,0,2,train,Male
302,7,", you wan na cut the tension.",Orientation,1,1,1,1,0,train,Male
302,8,Everything's to ease pain in our society,Evaluation,2,0,1,2,0,train,Male
302,9,", you know, very much like pain is the enemy.",Evaluation,3,0,0,3,0,train,Male
302,10, Yeah.,Not Story,2,0,1,0,2,train,Male
302,11, Right?,Not Story,2,0,1,0,2,train,Male
302,12,And I don't think that that's true.,Evaluation,2,0,1,2,0,train,Male
302,13,"I think that the tension's a good thing, that to be pulled tight is almost the only way you can make a proper noise on a guitar or violin, you know?",Evaluation,3,0,0,3,0,train,Male
302,14,"So if you feel pulled, that's not a bad thing.",Evaluation,3,0,0,3,0,train,Male
303,0,"Now, as a kid, one of the things I always thought that would be cool would be a pilot.",Orientation,2,2,0,1,0,train,Male
303,1,And the closest ability that I could do to get there was by working on the jets.,Orientation,2,2,1,0,0,train,Male
303,2,"And after that I realized, I was like, I'm not sure about being a pilot",Evaluation,2,1,0,2,0,train,Male
303,3,", but working with my hands",Action,2,1,2,0,0,train,Male
303,4,is what I enjoy doing.,Evaluation,2,1,0,2,0,train,Male
303,5,"To me, it's neat to build stuff, in my opinion, it's fun to tear things apart",Evaluation,3,0,0,3,0,train,Male
303,6,and being able to put them back together.,Action,2,0,2,1,0,train,Male
303,7,You don't have to have a very specific job that you wan na do,Evaluation,1,1,1,1,0,train,Male
303,8,", but you need to know what you like to do and what you're good at and a good fit for you.",Evaluation,2,1,0,2,0,train,Male
303,9,"And then just do some research, look for jobs that are applicable to those certain characteristics that are you.",Action,2,0,2,1,0,train,Male
304,0,"My family, nobody has a PhD except me.",Orientation,3,3,0,0,0,train,Female
304,1,I was the first scientist,Orientation,3,3,0,0,0,train,Female
304,2,", you know what I mean?",Not Story,2,0,0,1,2,train,Female
304,3,"So nobody really could help me about about science, engineering, or computer science was totally.",Orientation,3,3,0,0,0,train,Female
304,4,I mean the reality is that you will make mistakes.,Orientation,2,2,0,1,0,train,Female
304,5,I made mistakes,Orientation,2,2,0,1,0,train,Female
304,6,", and there is nothing bad with that.",Evaluation,3,0,0,3,0,train,Female
304,7,"If you go to grad school, and after a year say it's not for me, it's okay.",Evaluation,3,0,0,3,0,train,Female
304,8,There is nothing bad with that.,Evaluation,3,0,0,3,0,train,Female
304,9,It's an experience.,Evaluation,3,0,0,3,0,train,Female
304,10,I mean,Evaluation,1,0,1,1,1,train,Female
304,11,", you learn something.",Evaluation,2,0,1,2,0,train,Female
304,12,It helps you to be stronger.,Evaluation,3,0,0,3,0,train,Female
304,13,And you know what?,Evaluation,2,0,0,2,1,train,Female
304,14,"Year after year, you will build your self-confidence about your decision.",Evaluation,2,0,1,2,0,train,Female
304,15,"You know, about what you want.",Evaluation,3,0,0,3,0,train,Female
304,16,About what you like.,Evaluation,3,0,0,3,0,train,Female
304,17,I learned a lot today with you guys.,Evaluation,2,0,1,2,0,train,Female
304,18,You know what I mean?,Evaluation,2,0,0,2,1,train,Female
304,19,So try to keep working on that.,Action,2,0,2,1,0,train,Female
304,20,Try to meet people.,Action,2,0,2,1,0,train,Female
304,21,Try to talk to people and give back.,Action,2,0,2,1,0,train,Female
305,0,I started my career in law as a paralegal.,Orientation,3,3,0,0,0,train,Female
305,1,So I thought I was gon na be a lawyer,Evaluation,2,1,0,2,0,train,Female
305,2,and then I kinda never met a happy lawyer.,Action,1,1,1,1,0,train,Female
305,3,Coming from that environment,Orientation,3,3,0,0,0,train,Female
305,4,", I went into film and TV.",Orientation,2,2,1,0,0,train,Female
305,5,"I knew all these guys that were selling TV shows, market by market, which was known as a syndicator.",Orientation,2,2,1,0,0,train,Female
305,6,It is sales,Orientation,2,2,0,1,0,train,Female
305,7,", it is pitching",Orientation,2,2,0,1,0,train,Female
305,8,", it is being able to speak",Orientation,2,2,0,1,0,train,Female
305,9,", I was like, wow that's a great job",Evaluation,2,0,1,2,0,train,Female
305,10,", I wan na do that.",Evaluation,2,0,1,2,0,train,Female
305,11,So at that point I convinced some investors to take a chance on something really different.,Action,2,1,2,0,0,train,Female
305,12,I felt there was a real void in terms of translating video games to proper entertainment.,Evaluation,3,0,0,3,0,train,Female
305,13,"And as I went on my journey to focus on providing an independent, go to source for Esports",Orientation,2,2,1,0,0,train,Female
305,14," and competitive gaming thought well, wait a minute.",Evaluation,2,1,0,2,0,train,Female
305,15,We can really build the news unlike any other.,Evaluation,2,0,1,2,0,train,Female
305,16,And so I created Gamer World News,Orientation,2,2,1,0,0,train,Female
305,17,and it's growing today.,Orientation,2,2,1,0,0,train,Female
305,18,"I had a long career in TV and TV syndication and all that, and that switched.",Orientation,3,3,0,0,0,train,Female
305,19,"And I wouldn't have thought I'd be on national news as a contributor, that wasn't my path.",Evaluation,2,1,0,2,0,train,Female
305,20,But that led me to do it.,Evaluation,1,1,1,1,0,train,Female
305,21,"So push yourself to do things that are a little outside your comfort zone, that you actually don't think you're qualified for.",Evaluation,2,0,1,2,0,train,Female
306,0,"So where were you at around our age, 20, 22 range?",Evaluation,2,1,0,2,0,train,Male
306,1,In Afghanistan.,Orientation,3,3,0,0,0,train,Male
306,2,Oh wow.,Evaluation,1,0,1,1,1,train,Male
306,3,So I took a really non-conventional path to get where I am.,Action,2,1,2,0,0,train,Male
306,4,I was not a model high school student,Orientation,3,3,0,0,0,train,Male
306,5,", and when I finished high school, I just decided I was gon na join the Air Force, and get myself out of the neighborhood I lived in.",Action,2,1,2,0,0,train,Male
306,6,And that was how I was gon na find myself.,Action,2,1,2,0,0,train,Male
306,7,I wasn't sure that I really wanted to go to school.,Evaluation,2,1,0,2,0,train,Male
306,8,Like I wasn't sure that I wanted to go to college.,Evaluation,2,1,0,2,0,train,Male
306,9,"What I was concerned about in high school was playing sports and, like, just kinda having fun",Evaluation,2,1,0,2,0,train,Male
306,10,", and I wasn't really planning for the future.",Action,2,0,2,1,0,train,Male
306,11,I think that's something that a lot of the kids that I work with now are running into which really helps me now because I can relate to that.,Evaluation,3,0,0,3,0,train,Male
306,12,You don't have to know.,Evaluation,2,0,1,2,0,train,Male
306,13,You don't have to know right away.,Evaluation,2,0,1,2,0,train,Male
306,14,Just find out what you like and try to see what surrounds that.,Action,3,0,3,0,0,train,Male
306,15,"Like how can you embed what you like to do, what makes you happy into your life.",Evaluation,2,0,1,2,0,train,Male
307,0,So when you were 18 did you know exactly what you were gon na do?,Orientation,2,2,0,1,0,train,Male
307,1,I had no idea.,Action,1,1,1,1,0,train,Male
307,2,"Like you guys, I probably took auto-shop in high school.",Action,2,1,2,0,0,train,Male
307,3,And I loved it.,Evaluation,3,0,0,3,0,train,Male
307,4,I knew I was gon na be somewhere.,Evaluation,3,0,0,3,0,train,Male
307,5,I knew I wanted to race cars.,Evaluation,1,1,1,1,0,train,Male
307,6,And got out of high school,Orientation,2,2,1,0,0,train,Male
307,7,", I went to work for a Dodson dealership.",Orientation,2,2,1,0,0,train,Male
307,8,And started delivering parts for that parts department at the Dodson dealership.,Action,2,1,2,0,0,train,Male
307,9,"And while I was racing, and taking cars apart, restoring cars, racing, all of that, I couldn't get enough of it.",Orientation,1,1,1,1,0,train,Male
307,10,Went on to the import car and parts business.,Action,2,1,2,0,0,train,Male
307,11,Bought and sold a few companies over that time.,Action,2,1,2,0,0,train,Male
307,12,Ran a few companies.,Action,2,1,2,0,0,train,Male
307,13,"And here I am 44-years later, running the SEMA Garage.",Orientation,2,2,0,1,0,train,Male
307,14,Did you have any major struggles?,Action,1,1,1,1,0,train,Male
307,15,"Always along the way, I had lots of struggles sure.",Action,2,0,2,1,0,train,Male
307,16,"Everything from racing and crashing or blowing up engines, right?",Orientation,2,2,1,0,0,train,Male
307,17,You've got to just keep trying,Evaluation,2,0,1,2,0,train,Male
307,18,", you can't let things let you down.",Evaluation,2,0,1,2,0,train,Male
307,19,"You know, when we were building this Maverick, we got about three quarters of the way through the project",Orientation,3,3,0,0,0,train,Male
307,20,", you get to a point where you're laying awake late at night saying, is this thing ever going to get done?",Evaluation,3,0,0,3,0,train,Male
307,21,"And you really just got to wake up every morning and push through it, and say, I'm not gon na let these things get in my way, you're gon na fail.",Evaluation,3,0,0,3,0,train,Male
307,22,But you're gon na pick yourself up and keep going.,Action,3,0,3,0,0,train,Male
308,0,"When Elizabeth was born, who is our child who has a disorder that's called dyspraxia, you quickly learn that that's like a job in itself.",Action,2,1,2,0,0,train,Female
308,1,"In Elizabeth's case, she's so globally affected that her fine motor, gross motor, oral motor, all of that is affected as well as how she processes thoughts.",Action,1,1,1,1,0,train,Female
308,2,Clearly you seem very level headed.,Evaluation,3,0,0,3,0,train,Female
308,3,I'm sure it wasn't always like that,Evaluation,3,0,0,3,0,train,Female
308,4,but you seem overall like you've kept it together.,Evaluation,3,0,0,3,0,train,Female
308,5,What do you think has helped you do that?,Evaluation,2,1,0,2,0,train,Female
308,6,So she learned to ride a bike last summer.,Action,2,1,2,0,0,train,Female
308,7,"Yes, which is huge in Elizabeth world.",Evaluation,3,0,0,3,0,train,Female
308,8,"It was hard work and even though she's 18 and riding a bike, and yes even though most kids ride their bike whenever.",Evaluation,2,0,1,2,0,train,Female
308,9,It's okay,Not Story,1,0,1,1,1,train,Female
308,10,", you know what I mean?",Action,2,0,2,1,0,train,Female
308,11,You're gon na get there.,Action,2,0,2,1,0,train,Female
308,12,You're gon na get there on your timeframe.,Action,2,0,2,1,0,train,Female
308,13,"And I think once you can understand that time is just a concept that, I don't know who made it up and said at this age you do this",Evaluation,3,0,0,3,0,train,Female
308,14,and at this age you do that.,Action,2,1,2,0,0,train,Female
308,15,But you can't let that be what guides you in feeling you,Evaluation,3,0,0,3,0,train,Female
308,16,'re a success or not.,Evaluation,2,0,1,2,0,train,Female
308,17,"I think that's so critical, do it when it works for you.",Evaluation,2,0,1,2,0,train,Female
308,18,"Be proud of your accomplishments, whenever they do come, and lose the have tos of the timeline.",Evaluation,2,0,1,2,0,train,Female
309,0,The first music I ever listened to was house music.,Orientation,2,2,1,0,0,train,Male
309,1,"And so you don't really know what you wan na do until you stumble on it, you know what I mean?",Evaluation,2,1,0,2,0,train,Male
309,2,And I always knew I loved music from a young age,Orientation,3,3,0,0,0,train,Male
309,3,", but I never thought it was a thing that I could pursue seriously.",Evaluation,2,1,0,2,0,train,Male
